iter  res_double64      res_float32      res_posit32q      res_posit32n      res_float32fma      pAp_dynrange      pAp_mag
 807  1.2991144594e-15  7.2427592048e-11  8.1347679134e-12  5.7635872619e-09  5.8063401222e-11  1.803641e+06  6.626432e-29
 808  8.9190041311e-16  6.7962253437e-11  6.4069367016e-12  5.6653130926e-09  6.2465298680e-11  1.368938e+07  5.995343e-29
 809  8.5410850373e-16  7.1461246669e-11  6.3907779452e-12  5.7522599951e-09  6.3025728639e-11  2.231199e+08  4.733165e-29
 810  9.0646742479e-16  4.7507745993e-11  7.0118148620e-12  5.6357822400e-09  7.9758669908e-11  1.041748e+06  4.102077e-29
 811  8.1522182858e-16  5.2103960735e-11  5.6203166852e-12  5.4206616700e-09  6.5800449860e-11  5.307446e+06  4.890938e-29
 812  5.7975108564e-16  4.5606472074e-11  6.0670863896e-12  5.3082386931e-09  5.3491486330e-11  5.980405e+06  3.313216e-29
 813  5.8830184836e-16  7.5192784082e-11  5.9029639423e-12  5.1447143299e-09  6.7530107208e-11  8.593725e+07  3.470988e-29
 814  7.1982458721e-16  6.8593815818e-11  5.1749369398e-12  5.1302879812e-09  4.7139814919e-11  1.045977e+06  2.997671e-29
 815  7.0885784263e-16  7.0495680290e-11  4.8553730503e-12  4.9983233968e-09  3.7031336066e-11  3.284909e+07  2.524355e-29
 816  4.1267121313e-16  4.2459011359e-11  3.7671364966e-12  4.8862375796e-09  5.4215850430e-11  6.493090e+06  2.208811e-29
 817  4.9486460752e-16  5.6647529312e-11  3.5662167514e-12  4.7745363869e-09  4.0654559361e-11  5.522105e+07  1.498836e-29
 818  6.4977839254e-16  5.1939593092e-11  4.2416009151e-12  4.7146408773e-09  3.4015444826e-11  9.930302e+06  1.341064e-29
 819  6.1019320942e-16  3.3604956244e-11  3.2075004082e-12  4.7364192813e-09  2.7101424492e-11  1.478821e+07  1.577722e-29
 820  4.0274196296e-16  2.5517796759e-11  3.2673842414e-12  4.6785708740e-09  3.4407984842e-11  7.189280e+07  9.466331e-30
 821  3.4588649053e-16  3.3212579502e-11  3.1832314562e-12  4.7645912752e-09  3.6278742347e-11  4.644415e+07  1.262177e-29
 822  4.4659649216e-16  3.6620072536e-11  2.6024106642e-12  4.7051092558e-09  2.5155072432e-11  6.202277e+07  8.677470e-30
 823  2.7306386186e-16  2.9661693099e-11  2.5471941288e-12  4.6615215573e-09  2.3013941746e-11  8.525454e+06  7.099748e-30
 824  2.2046818012e-16  1.7294785342e-11  2.4436059516e-12  4.3926541565e-09  2.3424370887e-11  9.326961e+07  4.733165e-30
 825  1.9204225977e-16  1.4250204715e-11  1.9984322343e-12  4.2272750192e-09  1.8103521090e-11  8.209409e+07  5.916457e-30
 826  1.7877824272e-16  2.4586329070e-11  1.7957482895e-12  4.0630865290e-09  1.7727808443e-11  2.718355e+07  2.958228e-30
 827  1.7894811532e-16  1.4448366762e-11  1.6747116959e-12  4.0500361756e-09  1.4844267474e-11  1.897907e+07  3.549874e-30
 828  1.8833686559e-16  1.1976922876e-11  1.8260810071e-12  3.9995271232e-09  1.8883178865e-11  1.795585e+07  2.958228e-30
 829  2.1810377931e-16  1.2156726935e-11  1.7109774653e-12  4.0164340503e-09  1.3217100494e-11  2.865283e+07  2.958228e-30
 830  1.4233798571e-16  1.7830705760e-11  1.4016254688e-12  3.9610088717e-09  1.3206399201e-11  1.478990e+07  2.366583e-30
 831  1.4837900484e-16  9.7869891788e-12  1.4085244053e-12  3.9031698130e-09  1.0099010918e-11  3.538523e+07  1.774937e-30
 832  1.7150216635e-16  7.5795291693e-12  1.2987197418e-12  3.7952332297e-09  7.4336847220e-12  3.734930e+09  1.774937e-30
 833  1.1441508866e-16  1.0182841592e-11  1.6117891026e-12  3.6981338492e-09  9.3899284441e-12  1.416348e+07  1.774937e-30
 834  9.4930898739e-17  8.0008705388e-12  1.2824459842e-12  3.6579474392e-09  8.5139336049e-12  4.564797e+07  1.577722e-30
 835  7.0282360937e-17  9.2669279430e-12  1.3547350236e-12  3.5664960071e-09  8.8419713638e-12  7.895673e+08  1.479114e-30
 836  9.9927398208e-17  6.0953507490e-12  1.3306703193e-12  3.5924078255e-09  6.7957961744e-12  5.301217e+07  1.479114e-30
 837  1.3703925000e-16  5.9567374080e-12  1.0978287671e-12  3.5436229262e-09  6.6492249335e-12  5.394521e+09  1.972152e-30
 838  6.3976542099e-17  5.9461416584e-12  9.9435372275e-13  3.5043235680e-09  6.0338477915e-12  4.267769e+07  1.084684e-30
 839  7.5119944854e-17  6.6017785135e-12  1.0649611110e-12  3.3874408241e-09  6.5621954035e-12  2.635916e+07  1.183291e-30
 840  6.9905889375e-17  4.1075168616e-12  9.3056687227e-13  3.2460883943e-09  5.0981893115e-12  9.317735e+07  9.860761e-31
 841  4.7844363414e-17  3.7475498848e-12  9.7962174207e-13  3.1498090277e-09  4.2215706112e-12  3.432142e+07  8.874685e-31
 842  4.7025670080e-17  3.9385039979e-12  8.7877792986e-13  3.1831129598e-09  3.4662788652e-12  7.059644e+07  8.874685e-31
 843  3.9904888565e-17  3.5593176977e-12  1.0800249584e-12  3.2142278789e-09  3.1696126236e-12  1.216225e+08  8.874685e-31
 844  3.8463329683e-17  3.0728356164e-12  9.8126955104e-13  3.2229125077e-09  3.3399026858e-12  1.108481e+08  9.860761e-31
 845  1.9614041732e-17  2.4332679185e-12  1.2336462540e-12  3.0874761195e-09  2.7980479163e-12  1.488953e+07  9.860761e-31
 846  1.9705261538e-17  2.4467766340e-12  9.7466160011e-13  2.9755731209e-09  2.7008622223e-12  2.112915e+08  1.084684e-30
 847  2.2126191360e-17  2.7051739327e-12  1.0120682995e-12  2.9295286006e-09  2.7603283564e-12  1.774939e+07  9.860761e-31
 848  1.6625135807e-17  3.1011706943e-12  9.4606303816e-13  2.9202615830e-09  2.5327595508e-12  5.316978e+07  9.860761e-31
 849  1.8724299414e-17  2.2627205076e-12  9.3576077422e-13  2.8839238043e-09  2.5276990614e-12  1.161591e+08  7.888609e-31
 850  1.6506303637e-17  2.7999174916e-12  8.4120578020e-13  2.8245713534e-09  1.9548827194e-12  8.650436e+06  6.902533e-31
 851  1.6163344212e-17  2.2478729858e-12  7.7939769203e-13  2.7471919409e-09  1.7188348234e-12  1.824760e+07  4.930381e-31
 852  1.7484329914e-17  1.6995024263e-12  9.4435379912e-13  2.6950524156e-09  1.9762164438e-12  1.570417e+07  3.944305e-31
 853  1.7127929140e-17  1.9210429703e-12  9.6130944060e-13  2.6155423144e-09  2.0626236684e-12  8.424942e+07  7.888609e-31
 854  1.5136624600e-17  1.8637814126e-12  8.7324517015e-13  2.5440477098e-09  1.4019409635e-12  6.261647e+08  8.874685e-31
 855  9.4156155490e-18  1.5569619498e-12  7.4981619254e-13  2.4900363800e-09  1.2410528850e-12  5.996373e+07  6.902533e-31
 856  1.0593274040e-17  1.2390320150e-12  9.0236129986e-13  2.5007287437e-09  1.3507203099e-12  3.144921e+07  4.930381e-31
 857  1.0682227724e-17  1.0332581283e-12  7.9580786405e-13  2.5006440637e-09  1.4559694170e-12  1.935926e+06  5.916457e-31
 858  9.4027828774e-18  1.1874911426e-12  7.1901869436e-13  2.4766487614e-09  1.2561364943e-12  1.261788e+07  4.930381e-31
 859  1.2386914883e-17  1.1345855745e-12  6.5060266606e-13  2.4120211024e-09  1.2019145044e-12  2.495829e+07  3.451266e-31
 860  1.0048614218e-17  1.2938605243e-12  6.8684164339e-13  2.3742376174e-09  1.0028710890e-12  1.460676e+07  4.930381e-31
 861  7.4094482149e-18  1.0725845277e-12  6.6775897520e-13  2.3381989133e-09  8.1238371161e-13  6.719835e+07  4.930381e-31
 862  6.2732956985e-18  9.7255577513e-13  6.8918982680e-13  2.3433554142e-09  7.7681507706e-13  1.055369e+07  4.930381e-31
 863  4.6301176759e-18  8.6346003906e-13  5.3323853533e-13  2.2625303571e-09  5.7772840144e-13  8.216000e+07  3.451266e-31
 864  4.6559760984e-18  8.1722119437e-13  6.1354038351e-13  2.2584084865e-09  6.7926464212e-13  3.961109e+07  3.451266e-31
 865  3.5384343728e-18  6.0083255574e-13  5.1630599173e-13  2.2200137846e-09  7.9755751575e-13  9.154407e+07  3.944305e-31
 866  2.7848614830e-18  7.3855336819e-13  5.4373931760e-13  2.1846297492e-09  6.8481194868e-13  3.998711e+08  2.958228e-31
 867  3.7631525713e-18  7.5453759328e-13  5.5839799144e-13  2.1136876023e-09  5.5234906527e-13  9.252859e+07  2.465190e-31
 868  3.7314856815e-18  7.4301363841e-13  5.1942569378e-13  2.0738393838e-09  4.7411494194e-13  1.155455e+06  2.465190e-31
 869  3.0722537668e-18  5.1902193768e-13  4.5385830341e-13  2.0723071786e-09  4.3450213159e-13  1.632964e+06  2.465190e-31
 870  2.2311972181e-18  4.2311920587e-13  3.7598387494e-13  2.0822972067e-09  6.3704866098e-13  3.436717e+06  1.725633e-31
 871  1.6528729168e-18  4.9137196780e-13  4.0990372275e-13  2.0183669042e-09  6.4925576694e-13  3.775972e+06  1.972152e-31
 872  1.3743971328e-18  4.2918940457e-13  4.0093755103e-13  1.9698370317e-09  4.5123383752e-13  2.934229e+06  1.725633e-31
 873  1.5326491846e-18  4.3481566914e-13  4.8233240331e-13  1.9293227534e-09  3.3211519676e-13  3.402817e+06  1.725633e-31
 874  1.6620089138e-18  3.3507172805e-13  4.7728166304e-13  1.8918609142e-09  2.3515836707e-13  7.959424e+06  1.972152e-31
 875  2.3309044716e-18  2.8283019259e-13  4.2347393292e-13  1.8611666335e-09  3.2782319859e-13  6.264057e+06  1.725633e-31
 876  1.7286495581e-18  2.3071385441e-13  4.8567038364e-13  1.7992076495e-09  3.3337542500e-13  1.841854e+07  1.725633e-31
 877  9.4894444737e-19  1.7828208877e-13  3.8657704263e-13  1.7553012122e-09  2.7462788761e-13  7.019616e+07  1.725633e-31
 878  9.1388962114e-19  1.3211426582e-13  3.1263880373e-13  1.7442277914e-09  2.0624101279e-13  9.177119e+06  1.972152e-31
 879  8.4285201890e-19  1.7828208013e-13  3.6618811028e-13  1.7758703277e-09  2.3861822038e-13  2.618795e+06  1.479114e-31
 880  6.9983353120e-19  1.6496324568e-13  4.1186969913e-13  1.7691801769e-09  1.9024912267e-13  8.800231e+06  1.479114e-31
 881  8.0901669106e-19  1.5811709047e-13  4.0194366942e-13  1.7565071905e-09  1.2836021401e-13  2.003234e+06  1.479114e-31
 882  1.1706199633e-18  1.8868704116e-13  3.3023042188e-13  1.6832484096e-09  1.4861385961e-13  1.675185e+08  1.232595e-31
 883  1.2558160657e-18  1.4854990990e-13  2.6280477540e-13  1.6312430854e-09  1.6243649891e-13  3.798583e+06  1.479114e-31
 884  9.2213079872e-19  1.1053206276e-13  2.7335124829e-13  1.5969359555e-09  1.4820772557e-13  4.310665e+06  1.232595e-31
 885  6.3032293675e-19  1.0380158177e-13  2.6812987051e-13  1.5880933853e-09  1.1891742841e-13  1.342044e+06  9.860761e-32
 886  5.6662392990e-19  9.0613831371e-14  2.3608844978e-13  1.5778598132e-09  9.8150869869e-14  1.325231e+06  9.860761e-32
 887  5.2775598948e-19  1.0325748224e-13  2.7555869664e-13  1.5714047217e-09  9.3353356534e-14  6.214088e+06  9.860761e-32
 888  4.6757894529e-19  7.3056244562e-14  2.6586074759e-13  1.5414730537e-09  9.4540396132e-14  2.319364e+06  9.860761e-32
 889  4.9508682170e-19  7.7500334233e-14  3.2092628404e-13  1.5210754404e-09  1.0781187023e-13  7.746596e+06  8.628166e-32
 890  3.3018119282e-19  7.8089504282e-14  3.4106051316e-13  1.4992004287e-09  7.0776774964e-14  8.560725e+08  9.860761e-32
 891  5.4934342143e-19  8.3443642604e-14  2.3694229868e-13  1.4739876220e-09  6.0814207998e-14  7.089178e+06  9.860761e-32
 892  7.0616181108e-19  6.0679452446e-14  2.8704519475e-13  1.4389482408e-09  8.8735942609e-14  1.007987e+07  8.628166e-32
 893  4.2408809995e-19  5.8037724947e-14  3.2654058069e-13  1.4210301004e-09  8.1144720040e-14  3.895739e+07  1.232595e-31
 894  3.6550739123e-19  6.1319341105e-14  2.9054161104e-13  1.3938729579e-09  6.8061080238e-14  5.875435e+06  1.232595e-31
 895  3.4591447788e-19  4.7899019263e-14  3.4106051316e-13  1.3612848087e-09  4.9913558595e-14  1.924856e+08  9.860761e-32
 896  4.3640667769e-19  5.2928802011e-14  2.9468255538e-13  1.3570782533e-09  4.7195328505e-14  9.520757e+07  9.860761e-32
 897  4.0118979542e-19  4.9051994617e-14  2.8634078830e-13  1.3478404630e-09  5.4582869053e-14  5.436567e+07  9.860761e-32
 898  2.7161782428e-19  4.4683017935e-14  2.5971284689e-13  1.3388552852e-09  4.4672098850e-14  9.227728e+06  9.860761e-32
 899  4.0921181983e-19  3.7863836928e-14  2.7408903978e-13  1.3160435475e-09  4.5532419055e-14  2.815606e+06  9.860761e-32
 900  2.5962569850e-19  3.8959155016e-14  3.2530133303e-13  1.2681474400e-09  4.3677322818e-14  2.131436e+07  9.860761e-32
 901  2.6245215565e-19  3.2584738427e-14  2.6888198943e-13  1.2505337176e-09  3.9284470469e-14  3.182857e+07  9.860761e-32
 902  3.3392382955e-19  4.0468269353e-14  2.7919899572e-13  1.2279781775e-09  4.1851841800e-14  7.946204e+07  9.860761e-32
 903  1.9671325599e-19  2.2870933250e-14  2.9330873645e-13  1.2124898181e-09  2.9331145289e-14  4.168264e+07  9.860761e-32
 904  2.3987589502e-19  3.1125477344e-14  2.4366540003e-13  1.1828299416e-09  3.3168899969e-14  1.560901e+08  9.860761e-32
 905  2.0559963165e-19  2.4475091985e-14  2.9330873645e-13  1.1557097727e-09  3.9254779379e-14  3.985871e+06  9.860761e-32
 906  1.6420278406e-19  3.3003569259e-14  3.0145775207e-13  1.1273273962e-09  3.2732546132e-14  3.933784e+06  9.860761e-32
 907  1.1839000983e-19  2.6851351589e-14  2.8844884710e-13  1.1347695088e-09  2.4188223765e-14  4.524331e+07  9.860761e-32
 908  1.4634234869e-19  2.8656408670e-14  2.4366540003e-13  1.1348161601e-09  3.2741863334e-14  6.403609e+06  1.232595e-31
 909  2.0308469966e-19  2.1098629741e-14  2.8984570199e-13  1.1306098339e-09  2.9851552228e-14  1.893061e+08  7.395571e-32
 910  1.5344043742e-19  1.6960090414e-14  2.7702055675e-13  1.1112462184e-09  3.4171791802e-14  1.921848e+07  8.628166e-32
 911  1.1137061649e-19  2.3208371050e-14  2.5261767909e-13  1.0853134074e-09  2.6450832386e-14  1.836020e+09  8.628166e-32
 912  1.0356473958e-19  1.8014058842e-14  2.5736952518e-13  1.0642813579e-09  2.2708884908e-14  1.510339e+08  6.162976e-32
 913  9.6765527911e-20  1.7349871339e-14  2.4449278917e-13  1.0461197675e-09  1.8527909617e-14  6.610253e+07  6.162976e-32
 914  7.7468259991e-20  1.2131533354e-14  2.5658366220e-13  1.0372259745e-09  2.0035134846e-14  1.160084e+07  6.162976e-32
 915  7.4648693845e-20  1.2963144111e-14  2.5579538487e-13  1.0258842220e-09  2.1980004227e-14  2.626525e+06  6.162976e-32
 916  1.0140890208e-19  1.6200625543e-14  2.0593484956e-13  1.0171257867e-09  1.9777534801e-14  1.548596e+08  7.395571e-32
 917  1.6914161908e-19  1.4995028395e-14  2.1645329030e-13  9.8947673439e-10  1.8349270919e-14  4.057876e+07  7.395571e-32
 918  1.3944033460e-19  1.5081320754e-14  2.4366540003e-13  9.8141853465e-10  1.3761943021e-14  2.566131e+07  7.395571e-32
 919  1.1339454129e-19  1.1293867331e-14  2.1268859807e-13  9.7676851708e-10  1.9894825307e-14  5.410751e+06  7.395571e-32
 920  1.0583183383e-19  1.4720390377e-14  2.0788688230e-13  9.6202358287e-10  1.6353076181e-14  1.401634e+08  7.395571e-32
 921  7.3396279118e-20  1.4870846956e-14  2.1457920057e-13  9.6031615696e-10  2.1066584741e-14  2.566331e+07  7.395571e-32
 922  6.6997865421e-20  1.6775338219e-14  2.4366540003e-13  9.4771966395e-10  1.6977854845e-14  5.227986e+07  6.162976e-32
 923  1.0861694366e-19  1.2436930317e-14  2.4200213554e-13  9.2384607672e-10  2.3525243005e-14  7.534397e+07  7.395571e-32
 924  9.2963776951e-20  1.3606182798e-14  2.2469334199e-13  9.0620000130e-10  1.8236729357e-14  1.639758e+07  7.395571e-32
 925  1.0821517740e-19  1.4666446738e-14  2.2826012588e-13  8.8402136454e-10  2.5287170677e-14  3.437117e+06  7.395571e-32
 926  1.5558476443e-19  1.7051378438e-14  2.2559032496e-13  8.6946932403e-10  1.4609696519e-14  1.081548e+07  7.395571e-32
 927  2.2408057903e-19  1.8552467831e-14  2.7335124829e-13  8.5398792005e-10  1.9920161948e-14  6.963072e+06  6.162976e-32
 928  1.2795682283e-19  1.6189621694e-14  2.4858843069e-13  8.4269285458e-10  2.3842496859e-14  1.781566e+07  7.395571e-32
 929  1.0559015350e-19  1.4246353573e-14  2.6048926969e-13  8.3689328368e-10  1.5637161134e-14  5.191635e+06  7.395571e-32
 930  9.7112097726e-20  1.4176364879e-14  2.4116620165e-13  8.2292335082e-10  2.2255357493e-14  6.333753e+06  7.395571e-32
 931  6.0002149572e-20  1.8279529913e-14  2.5181698713e-13  8.2079767935e-10  2.1093501339e-14  3.242148e+07  7.395571e-32
 932  7.9524494174e-20  2.3794730896e-14  2.3948558047e-13  8.1250003278e-10  1.9291912110e-14  9.101408e+06  7.395571e-32
 933  1.3477047657e-19  2.4533708337e-14  2.5101374110e-13  8.0497217632e-10  1.9070397691e-14  1.031354e+07  7.395571e-32
 934  9.6252367723e-20  1.9166442119e-14  2.1738427649e-13  7.9537898670e-10  2.2108983123e-14  3.798995e+07  7.395571e-32
 935  6.6097537609e-20  1.4271520169e-14  2.2826012588e-13  7.7951283539e-10  2.1929276129e-14  1.768234e+07  7.395571e-32
 936  6.7884361235e-20  1.6756823948e-14  1.8745404813e-13  7.6698395151e-10  1.4796590491e-14  3.108355e+07  7.395571e-32
 937  5.1937288560e-20  2.0065656151e-14  2.0097183471e-13  7.5002383702e-10  1.6326342230e-14  2.348649e+07  6.162976e-32
 938  5.7952310519e-20  2.0190210375e-14  1.8419372902e-13  7.4093402469e-10  1.4805325742e-14  2.617630e+07  8.628166e-32
 939  7.4082632365e-20  1.9467661362e-14  2.4613922386e-13  7.3187598678e-10  1.5399510706e-14  8.768145e+07  7.395571e-32
 940  7.0171601546e-20  1.5830315055e-14  2.0197419422e-13  7.2131129747e-10  1.4120553620e-14  1.148368e+08  8.628166e-32
 941  6.3519078990e-20  1.9449154566e-14  2.2379276385e-13  7.0894864065e-10  1.3623074489e-14  5.316052e+07  7.395571e-32
 942  3.8182662579e-20  2.3216198260e-14  2.1645329030e-13  6.9476823532e-10  1.3026995312e-14  4.057786e+07  8.628166e-32
 943  3.3487312151e-20  1.6709284433e-14  2.3002277851e-13  6.8979762113e-10  1.3024610688e-14  3.437789e+06  8.628166e-32
 944  5.2736636191e-20  1.5091641212e-14  2.4032736015e-13  6.8656670116e-10  1.3525484870e-14  1.052536e+08  8.628166e-32
 945  4.4628703457e-20  1.5454344475e-14  2.1173696646e-13  6.9079460526e-10  1.2225301208e-14  2.244948e+08  8.628166e-32
 946  4.1053129629e-20  1.4347481643e-14  2.4531738776e-13  6.8849169429e-10  1.3332246363e-14  7.519519e+07  8.628166e-32
 947  2.5300891278e-20  2.0734329933e-14  1.9793430222e-13  6.7427363469e-10  1.1308316800e-14  1.619570e+07  8.628166e-32
 948  3.2271243721e-20  1.6602643898e-14  2.4200213554e-13  6.5918730414e-10  1.2986661321e-14  1.001099e+07  8.628166e-32
 949  4.3989034613e-20  1.4302340489e-14  2.0593484956e-13  6.4862213730e-10  1.3133750794e-14  1.238064e+08  8.628166e-32
 950  1.8735389081e-20  1.2190029618e-14  2.3779308166e-13  6.3784050708e-10  1.2232445857e-14  6.759004e+06  8.628166e-32
 951  2.5045532504e-20  1.3707336620e-14  2.0593484956e-13  6.4123440046e-10  1.3735355573e-14  4.174629e+07  8.628166e-32
 952  2.3607455026e-20  1.2530994974e-14  2.4200213554e-13  6.4403528347e-10  1.3668453305e-14  3.485144e+07  7.395571e-32
 953  2.0770104460e-20  1.5424841981e-14  2.0297160371e-13  6.3062030473e-10  1.3199269150e-14  1.186586e+08  8.628166e-32
 954  1.1497588511e-20  1.2586363137e-14  2.5658366220e-13  6.2161551028e-10  9.7469884040e-15  3.271979e+07  7.395571e-32
 955  1.2167262107e-20  1.3485733608e-14  2.5101374110e-13  6.0722650622e-10  1.2225254439e-14  3.694271e+07  1.232595e-31
 956  1.9398120954e-20  1.2453812167e-14  2.2288854696e-13  5.8917288608e-10  1.1121025245e-14  4.509421e+08  1.232595e-31
 957  2.0220374608e-20  1.1802733712e-14  2.6888198943e-13  5.7627237907e-10  1.3469986041e-14  3.771458e+07  1.232595e-31
 958  1.6272641186e-20  1.1025548148e-14  2.7774860151e-13  5.7327897531e-10  1.2046588806e-14  7.627593e+07  9.860761e-32
 959  8.9733658879e-21  1.2587837754e-14  3.0545074395e-13  5.7207722817e-10  1.2393099562e-14  8.633425e+06  1.479114e-31
 960  7.9254640776e-21  1.0837322243e-14  2.4858843069e-13  5.6920128454e-10  9.6573144973e-15  1.397014e+07  1.479114e-31
 961  1.0011737068e-20  9.6660519940e-15  2.9944128962e-13  5.7410948050e-10  1.1125887811e-14  2.129856e+07  1.479114e-31
 962  1.3457251137e-20  9.2129999371e-15  2.7555869664e-13  5.6312339645e-10  1.3478233425e-14  1.427625e+07  1.479114e-31
 963  9.7414308060e-21  9.8168453655e-15  3.3266757983e-13  5.4598778180e-10  1.2517949709e-14  2.567647e+07  1.479114e-31
 964  8.7036332998e-21  1.1110817059e-14  3.2405734632e-13  5.3580894875e-10  1.0748045960e-14  2.404629e+07  1.479114e-31
 965  9.6678578243e-21  1.0012123017e-14  2.5261767909e-13  5.2508020752e-10  1.2261482517e-14  1.082106e+08  1.479114e-31
 966  8.3535118768e-21  9.8667740881e-15  2.5815299586e-13  5.1848537263e-10  1.2891849583e-14  6.125346e+06  1.479114e-31
 967  4.5945263242e-21  1.0414818611e-14  2.5971284689e-13  5.1273565412e-10  1.2182466356e-14  3.489965e+07  1.479114e-31
 968  6.9229822677e-21  9.8366087077e-15  2.7702055675e-13  5.0921308013e-10  1.1495454246e-14  1.341255e+08  1.479114e-31
 969  9.4569886026e-21  8.8831596720e-15  2.4939948808e-13  5.0488016159e-10  1.0992329324e-14  1.198942e+07  1.232595e-31
 970  6.2469258525e-21  9.3571769001e-15  2.5579538487e-13  5.0035105224e-10  1.0818811539e-14  2.356728e+07  1.232595e-31
 971  7.5957650779e-21  8.9050042212e-15  2.4695832504e-13  5.0135519056e-10  1.2388325816e-14  8.386191e+06  1.232595e-31
 972  6.2365919095e-21  6.8392917895e-15  2.1831129254e-13  4.9305015552e-10  9.1036407174e-15  1.505348e+08  1.232595e-31
 973  6.9265559001e-21  1.0467252456e-14  2.4531738776e-13  4.7850140392e-10  8.5715406078e-15  1.327223e+07  1.232595e-31
 974  7.3194629369e-21  9.1144223674e-15  1.8528687648e-13  4.6832530764e-10  9.3618167554e-15  7.459082e+07  1.232595e-31
 975  5.7704517797e-21  6.4604684322e-15  2.2015361459e-13  4.5685250591e-10  9.4519942204e-15  1.234406e+07  8.628166e-32
 976  7.4240718002e-21  7.1852225434e-15  1.6814510056e-13  4.4905097818e-10  9.4353840829e-15  2.858819e+07  9.860761e-32
 977  5.1756035446e-21  7.2408504940e-15  2.0788688230e-13  4.4721991757e-10  9.7144353573e-15  1.004969e+07  9.860761e-32
 978  5.3590706462e-21  9.4895098234e-15  1.9588311420e-13  4.4719032289e-10  7.7698920962e-15  3.363959e+07  9.860761e-32
 979  5.4354693114e-21  8.8203222474e-15  1.8528687648e-13  4.4475685825e-10  7.7509723930e-15  2.126159e+07  9.860761e-32
 980  5.7173219393e-21  8.0340069132e-15  1.8528687648e-13  4.3987963000e-10  1.0428362281e-14  2.062625e+08  9.860761e-32
 981  6.2581330385e-21  8.9479966165e-15  1.8528687648e-13  4.3503899153e-10  9.3986936916e-15  2.045799e+08  9.860761e-32
 982  6.5459429948e-21  9.0206534812e-15  2.2559032496e-13  4.2770626232e-10  7.1547260251e-15  2.610139e+08  9.860761e-32
 983  8.0483711055e-21  7.6455236675e-15  2.6586074759e-13  4.1822518290e-10  7.6796057419e-15  5.847106e+07  8.628166e-32
 984  6.5309359383e-21  7.7574591706e-15  2.0396413581e-13  4.1226502983e-10  7.9960098600e-15  6.204285e+07  9.860761e-32
 985  6.9075078557e-21  7.8293945555e-15  2.4200213554e-13  4.0605450021e-10  7.9646703361e-15  1.849258e+07  9.860761e-32
 986  7.3168021826e-21  7.4051685885e-15  1.6077746777e-13  3.9572113429e-10  7.8593786976e-15  1.114268e+07  9.860761e-32
 987  5.9503719492e-21  5.5196518572e-15  2.0297160371e-13  3.8979037304e-10  6.3039106432e-15  2.150464e+07  6.162976e-32
 988  5.7356639990e-21  5.9586801966e-15  1.8745404813e-13  3.8576301134e-10  7.0538969644e-15  2.589534e+06  6.162976e-32
 989  6.5447872918e-21  5.4802157784e-15  2.2379276385e-13  3.8082531749e-10  5.3924994658e-15  2.096122e+07  6.162976e-32
 990  5.3672954352e-21  4.2491204357e-15  1.9895196601e-13  3.7936287601e-10  5.8273815687e-15  3.606326e+06  6.162976e-32
 991  6.2068546192e-21  3.9757001035e-15  2.0982075540e-13  3.7785975066e-10  4.6006544367e-15  2.601885e+07  6.162976e-32
 992  5.7456184800e-21  3.6569587883e-15  1.7862767393e-13  3.7652641281e-10  4.2945392959e-15  1.586034e+07  7.395571e-32
 993  6.6433255397e-21  4.3750707940e-15  1.4699822419e-13  3.7192884830e-10  3.8682614311e-15  7.511247e+06  6.162976e-32
 994  5.3654928373e-21  3.8739218414e-15  1.7053025658e-13  3.6394337077e-10  4.5640757619e-15  1.360003e+07  6.162976e-32
 995  3.9016206552e-21  2.5753658511e-15  1.6327029034e-13  3.6083908583e-10  4.5671147898e-15  6.318781e+06  6.162976e-32
 996  4.4149178614e-21  2.3218516352e-15  1.5305558938e-13  3.5320259238e-10  4.5819823574e-15  2.910892e+07  6.162976e-32
 997  4.2671028849e-21  2.7151575755e-15  1.8959644967e-13  3.4493718169e-10  4.0185441255e-15  4.267438e+07  4.930381e-32
 998  5.3968019748e-21  3.5504114385e-15  1.8419372902e-13  3.4227948305e-10  3.6234079947e-15  1.492405e+06  4.930381e-32
 999  4.1258469702e-21  2.1975590891e-15  1.6572562046e-13  3.3670471638e-10  4.2162717271e-15  1.154463e+07  4.930381e-32
1000  3.5351413298e-21  2.6560896614e-15  1.8852829216e-13  3.3103608195e-10  3.8716950845e-15  9.847728e+07  4.930381e-32
1001  3.6539624738e-21  2.7299229306e-15  1.5760600301e-13  3.2822553676e-10  2.5522930851e-15  2.525426e+07  4.930381e-32
1002  4.6103649311e-21  2.0920867607e-15  1.9691137909e-13  3.2591904753e-10  3.2252862263e-15  1.108617e+07  4.930381e-32
1003  2.8438921213e-21  2.1042971584e-15  1.9171491151e-13  3.2475966009e-10  3.4572191306e-15  1.991104e+07  4.930381e-32
1004  3.3550852047e-21  1.6665335604e-15  1.9996445075e-13  3.2061720023e-10  3.0590701258e-15  5.631205e+06  4.930381e-32
1005  2.5881847202e-21  1.7609216370e-15  1.8419372902e-13  3.1560383496e-10  2.5911782663e-15  1.994613e+06  4.930381e-32
1006  2.6905109769e-21  1.7760982638e-15  1.8745404813e-13  3.1360559005e-10  2.0784826970e-15  7.015610e+07  4.930381e-32
1007  2.7189500071e-21  1.5609519201e-15  1.9895196601e-13  3.0854264266e-10  2.9139675621e-15  1.912318e+07  4.930381e-32
1008  1.6073398022e-21  1.7945957504e-15  2.0495186138e-13  3.0111829905e-10  2.2846953587e-15  2.128894e+07  4.930381e-32
